production_budget,worldwide_gross,title_year,aspect_ratio,duration,duration.1,cast_total_facebook_likes,budget,imdb_score,gross
80000000,214974953,2011,1.85,117,117,16325,80000000,6.4,103028109
80000000,178066569,2008,2.35,118,118,5637,80000000,6.6,101111837
80000000,224117573,1997,2.35,123,123,15362,75000000,6.8,101087161
80000000,204774690,2010,1.85,80,80,4394,80000000,4.6,100169068
80000000,165173909,2003,2.35,154,154,61110,79000000,7.2,95632614
80000000,158750817,2010,2.35,118,118,44797,80000000,6.9,94822707
80000000,177993801,1997,1.85,90,90,50005,80000000,5.2,92969824
80000000,250200000,1996,1.77,88,88,15001,80000000,6.3,90443603
80000000,211755593,2014,2.35,134,134,20411,68000000,7.6,85707116
80000000,158926474,2006,1.85,93,93,1267,65000000,5.6,82226474
80000000,170805525,2011,2.35,102,102,5392,80000000,5.2,80360866
80000000,142783718,1997,2.35,135,135,8355,75000000,6.7,76081498
80000000,164800000,1998,2.35,98,98,12729,70000000,5.7,74329966
80000000,106515310,2002,2.35,83,83,14261,80000000,7,73215310
80000000,147080413,2001,2.35,99,99,25942,80000000,6.5,69772969
80000000,136047317,1998,2.35,130,130,12186,80000000,5.1,69102910
80000000,96148711,2004,1.85,129,129,20056,80000000,6.6,65948711
80000000,60507228,1999,1.78,74,74,814,80000000,7.3,60507228
80000000,98983590,2002,2.35,96,96,1919,80000000,5.9,56684819
80000000,71485043,1998,2.35,113,113,49631,85000000,7,55350897
80000000,50632037,1998,1.85,114,114,10731,90000000,5.6,50628009
80000000,141475336,2005,2.35,129,129,2864,75000000,5.9,45356386
80000000,58270391,2000,1.85,90,90,25190,80000000,5.3,39442871
80000000,105299638,2005,1.85,118,118,27114,88000000,5.9,37899638
80000000,101371017,1996,2.35,106,106,22590,70000000,6.3,37754208
80000000,130580730,2013,2.35,87,87,1971,80000000,5.2,36073232
80000000,66554547,2000,1.85,145,145,1825,80000000,7.3,34566746
80000000,158908290,1996,1.85,114,114,25126,80000000,5.8,32885565
80000000,131234406,2015,2.35,106,106,16922,90000000,6,27356090
80000000,108469033,2014,2.35,105,105,1099,80000000,5.6,23219748
80000000,54540662,2003,2.35,91,91,5593,80000000,5.7,20950820
80000000,53508858,2009,2.35,118,118,619,80000000,5.8,19673424
80000000,26703184,2003,2.35,116,116,43887,80000000,5.6,19480739
80000000,86787530,2009,2.35,104,104,152,40000000,7.8,19406406
80000000,69131860,1998,1.85,97,97,2521,80000000,5.8,18318000
80000000,20841123,1997,2.35,177,177,4346,80000000,6,17593391
80000000,33463969,2000,2.35,106,106,2,70000000,5.7,17473245
80000000,40147042,2007,1.85,99,99,2323,80000000,5.9,15071514
80000000,6300451,2005,2.35,102,102,1890,52000000,4.2,1891821
79300000,987480140,1994,1.66,73,73,6458,45000000,8.5,422783777
79000000,318146162,2012,1.85,94,94,27842,79000000,5.8,103812241
79000000,150519217,2011,1.85,91,91,27405,79000000,3.4,74158157
78000000,317668058,2001,1.85,135,135,2827,58000000,8.2,170708996
78000000,274392649,2013,2.35,95,95,848,78000000,6.5,119793567
78000000,206455420,2002,2.35,124,124,35867,78000000,7.2,92930005
78000000,107336658,2004,2.35,136,136,36925,100000000,6.7,67286731
78000000,179265204,2003,2.35,110,110,4714,78000000,5.8,66462600
78000000,43957541,2004,2,125,125,1970,50000000,5.1,41814863
77500000,90226482,2015,2.35,108,108,30230,81200000,7.8,1339152
76000000,974873764,2013,1.85,98,98,11905,76000000,7.5,368049635
76000000,69853395,2006,1.85,109,109,16479,76000000,7.9,35286428
76000000,35129610,2000,1.85,92,92,28050,76000000,4.1,26000610
75000000,514103326,2016,1.85,87,87,4782,75000000,6.8,323505540
75000000,817400878,1996,2.35,154,154,16785,75000000,6.9,306124059
75000000,618638999,1997,1.85,129,129,1635,73000000,6.5,229074524
75000000,651899282,2006,1.85,115,115,1815,80000000,6.9,195329763
75000000,556559566,2005,1.85,86,86,1777,75000000,6.9,193136719
75000000,272223430,2010,1.85,102,102,28497,80000000,6,162001186
75000000,371917043,2004,1.85,90,90,63165,75000000,6,160762022
75000000,296339717,2000,2.35,104,104,21397,75000000,7.4,157299717
75000000,342416460,2008,2.35,110,110,25763,75000000,6.7,134568845
75000000,336069511,1996,2.35,136,136,15999,75000000,7.4,134006721
75000000,196324496,2004,2.35,99,99,12952,75000000,6.8,120776832
75000000,202871849,2007,2.35,117,117,1673,75000000,6.7,118823091
75000000,351723989,2013,2.35,125,125,13312,75000000,7.3,117698894
75000000,155708695,2006,2.35,130,130,2856,70000000,6.5,103338338
75000000,97387965,1999,1.85,110,110,5320,75000000,4.1,97360069
75000000,211562435,2011,1.85,110,110,16691,75000000,6.1,83503161
75000000,218673959,2004,1.85,128,128,16199,60000000,7.3,77032279
75000000,221594911,2015,2.126976154,77,77,2044,40455386.33,4.8,48319332.87
75000000,141267370,2006,2.35,91,91,17299,75000000,6.6,73661010
75000000,118230763,2009,1.85,100,100,5174,35000000,5.4,73023275
75000000,213500000,2000,1.85,124,124,3424,75000000,5.9,68473360
75000000,119512771,2007,1.85,102,102,60646,75000000,7.1,66636385
75000000,94944017,2005,2.4,118,118,15889,53000000,5.7,55808744
75000000,131492772,2005,2.35,163,163,2529,70000000,7.6,47379090
75000000,95572749,2010,2.35,100,100,25206,75000000,5.4,47000485
75000000,105445109,2015,2.35,116,116,15735,75000000,7.3,45434443
75000000,85632458,2003,2.35,142,142,16580,70000000,6.6,43426961
75000000,72785169,2006,1.85,110,110,5609,70000000,5.6,42272747
75000000,54344321,2004,1.85,131,131,12522,80000000,6.5,42044321
75000000,71523271,2001,2.35,123,123,13934,80000000,6.6,41523271
75000000,39251128,1999,2.35,148,148,804,75000000,6.7,39251128
75000000,89758389,2011,2.35,128,128,7067,82000000,6.1,36381716
75000000,77636443,2005,2.35,113,113,103354,52000000,6.6,34636443
75000000,50409753,2003,2.35,116,116,14028,75000000,5.3,30013346
75000000,36751979,2000,2.35,94,94,15857,75000000,6.6,22751979
75000000,34009180,2004,2.35,113,113,4397,45000000,6.1,21009180
75000000,14623082,1998,2.35,99,99,2542,75000000,6,14567883
75000000,5409517,2001,1.85,93,93,5580,75000000,4.7,5409517
74000000,1163624481,2015,1.85,91,91,13616,74000000,6.4,336029560
74000000,311594032,2015,1.85,92,92,5217,74000000,6,162495848
73243106,248099143,2000,2.35,106,106,33645,75000000,7.2,94999143
73000000,162870525,2006,2.35,122,122,12410,73000000,6.6,148213377
73000000,346634366,2016,1.85,97,97,24350,73000000,6.3,107225164
73000000,103891409,1998,2.35,98,98,15269,69000000,5.9,55585389
73000000,50168294,1998,2.35,134,134,1044,75000000,6,36976367
72500000,527071022,2007,2.35,87,87,3086,75000000,7.4,183132370
72500000,109362966,2008,2.35,112,112,13827,70000000,5.6,70224196
72500000,71880305,2009,1.85,153,153,11852,75000000,6.4,51814190
72500000,86509602,2007,2.35,110,110,5187,70000000,7.1,47456450
72000000,209045647,1995,2.35,178,178,1976,72000000,8.4,75600000
72000000,96947540,2005,2.35,125,125,15850,70000000,7.1,62647540
72000000,54616869,2001,2.35,116,116,14780,72000000,4.5,32616869
72000000,37306334,2001,1.85,152,152,4310,72000000,6.9,27796042
72000000,62176754,2004,2.35,109,109,55,59660000,7.1,18947630
71682975,257641634,2004,1.85,108,108,7273,60000000,6.5,114195633
70702619,408265690,2002,1.85,106,106,1675,72000000,6.7,227965690
70000000,937008132,2004,1.85,93,93,1148,150000000,7.2,436471036
70000000,443483213,2009,1.85,88,88,5227,75000000,4.5,219613391
70000000,310138178,1999,2.35,116,116,12790,70000000,5.5,152149590
70000000,267200000,2002,2.35,132,132,14790,70000000,5.8,141204016
70000000,308700000,1996,1.85,139,139,3667,80000000,6.6,136448821
70000000,300854823,1991,2.35,142,142,64259,70000000,6.7,119654900
70000000,239814025,1990,2.35,124,124,16595,70000000,7.1,117541000
70000000,207154748,2003,2.35,117,117,14486,80000000,6,116643346
70000000,207068340,2002.130733,16,45,45,1430,40455386.33,7.5,48319332.87
70000000,202726605,2001,1.85,141,141,11458,68000000,6.9,100614858
70000000,150562164,2013,2.35,119,119,31782,70000000,6.5,98895417
70000000,213463976,2011,2.35,116,116,4001,70000000,5.8,83552429
70000000,172543519,2004,2.35,109,109,3222,60000000,5.6,80281096
70000000,156815529,2011,2.35,146,146,46726,66000000,7.2,79883359
70000000,114658262,2002,2.35,124,124,6181,75000000,7.1,78120196
70000000,158702748,2014,2.35,118,118,27674,70000000,6.1,78031620
70000000,117800000,1998,2.35,103,103,6207,58000000,6.4,70117571
70000000,123954323,2003,1.37,125,125,16138,70000000,8,66257002
70000000,131011757,1994,1.85,125,125,1439,70000000,6.2,65012000
70000000,160379930,2012,2.35,88,88,5861,70000000,6.4,62321039
70000000,216821942,2014,2.35,92,92,5178,70000000,6.3,55942830
70000000,54243125,1989,2.35,171,171,4074,69500000,7.6,54222000
70000000,137431619,2010,2.35,136,136,1579,70000000,6.3,52474616
70000000,70546865,2011,2.35,111,111,18510,70000000,5.3,48430355
70000000,116625798,1998,2.35,116,116,32563,70000000,6.3,40932372
70000000,137022245,2007,2.35,127,127,16034,70000000,7.7,38345403
70000000,61031932,2012,2.35,136,136,712,75000000,5.9,38509342
70000000,131445884,1997,2.35,136,136,12226,70000000,7,37901509
70000000,49730854,2004,1.85,106,106,12871,70000000,6.1,37760080
70000000,69157016,2002,2.35,116,116,12993,70000000,5.6,30157016
70000000,54612337,2005,2.35,113,113,13517,60000000,5.2,28031250
70000000,48197252,2016,2.35,117,117,3524,40455386.33,6.8,27550735
70000000,103735965,2013,2.35,115,115,15708,50000000,6.7,25121291
70000000,65409046,2011,2.35,116,116,49608,35000000,6.5,25093607
70000000,19870567,1998,2.35,97,97,13628,70000000,5.8,19819494
70000000,33076815,2002,2.35,125,125,15916,60000000,6.3,19076815
70000000,25852508,2002,2.35,98,98,2763,70000000,3,18990542
70000000,61402445,2014,2.35,99,99,1520,70000000,4.2,18821279
70000000,14294842,2002,2.35,91,91,1846,70000000,3.6,14294842
70000000,13596911,2001,2.35,95,95,3734,70000000,6.2,13596911
70000000,20107933,2013,2.126976154,88,88,6946,70000000,5.6,8460990
70000000,19535476,2015,2.35,133,133,28129,70000000,5.4,7097125
70000000,35417162,2006,2.35,116,116,1899,70000000,4.2,5851188
69000000,543495033,2010,1.85,87,87,11608,69000000,7.7,251501645
69000000,86796502,2010,1.85,114,114,10419,40455386.33,5.9,72980108
68000000,706102828,2010,2.35,124,124,52547,68000000,4.9,300523113
68000000,193500000,2002,2.35,124,124,12556,68000000,6.4,118471320
68000000,216500183,2015,2.35,125,125,30010,68000000,6.4,81257500
68000000,87173475,2011,2.35,111,111,3393,36000000,5.9,45045037
68000000,77224232,1995,2.35,105,105,1132,68000000,5.6,35324232
68000000,75685268,2003,2.35,136,136,12194,68000000,5.5,33685268
68000000,33462011,1999,1.85,121,121,3986,65000000,6,29655590
68000000,60265197,1999,2.35,157,157,18216,68000000,7.9,28965197
67500000,118556530,2008,2.35,128,128,29824,70000000,7.1,39380442
67500000,137489730,2012,2.35,105,105,8281,69000000,5.9,37516013
67000000,18115927,2002.130733,16,30,30,2465,40455386.33,7.4,48319332.87
67000000,25357771,2007,2.35,102,102,14625,35000000,5.4,5932060
66000000,211700000,1999,2.35,113,113,1302,66000000,6.2,87704396
66000000,194169619,2014,2.35,132,132,7081,66000000,6.5,43568507
65000000,485035085,1998,1.85,169,169,44998,70000000,8.6,216119491
65000000,374105123,2000,1.37,127,127,5838,70000000,6.4,182805123
65000000,273346281,2012,2.35,150,150,25517,65000000,7.4,182204440
65000000,386116343,2002,1.85,103,103,5437,59000000,7.6,176387405
65000000,334100000,1995,2.35,140,140,17171,62000000,7.6,172071312
65000000,463517383,1999,2.35,136,136,18563,63000000,8.7,171383253
65000000,442169052,2012,1.85,158,158,46204,61000000,7.6,148775460
65000000,172825854,2002,1.85,104,104,5265,60000000,5.5,139225854
65000000,250800000,1998,1.85,119,119,17768,65000000,6.5,115731542
65000000,163442936,2014,2.35,137,137,2938,65000000,7.2,115603980
65000000,163442936,2014,2.35,137,137,2938,65000000,7.2,115603980
65000000,211739043,2010,2.35,95,95,23018,65000000,6.6,100448498
65000000,128468793,2008,2.35,106,106,11264,65000000,6.9,100468793
65000000,233700000,1998,2.35,136,136,12396,65000000,6.7,93771072
65000000,128874043,2000,2.35,130,130,17771,65000000,6.4,90454043
65000000,139840525,2014,2.39,118,118,4796,65000000,5.2,85911262
65000000,255000000,1993,2.35,124,124,15229,70000000,6.4,84049211
65000000,148345997,1996,2.35,108,108,2913,50000000,6,70450000
65000000,163295654,2006,1.85,129,129,14421,63000000,6,70236496
65000000,69688384,2000,1.85,104,104,16452,60000000,6.1,69688384
65000000,141205169,2003,1.85,117,117,12850,65000000,6.4,63695760
65000000,180148897,2012,2.35,99,99,1375,65000000,6.4,59617068
65000000,104267443,1999,1.66,159,159,11424,65000000,7.3,55637680
65000000,156974557,2012,2.35,103,103,29808,65000000,6.3,54758461
65000000,154362963,2015,1.85,105,105,11943,50100000,6.6,53846915
65000000,132397389,2004,2.35,122,122,19764,65000000,5.9,52397389
65000000,48164150,1984,1.85,114,114,3860,16900000,6.4,48319332.87
65000000,43545364,2006,2.35,131,131,12088,65000000,7.1,43532294
65000000,221662676,2015,2.35,121,121,2131,55000000,7.1,43247140
65000000,238940997,2012,2.35,96,96,17913,65000000,5.4,42345531
65000000,39017984,1998,2.35,143,143,1409,65000000,6.7,38966057
65000000,100853753,1999,2.35,151,151,13209,63000000,8.8,37023395
65000000,72516819,2008,2.35,111,111,28643,45000000,6.4,36064910
65000000,33447612,1996,2.35,121,121,1531,65000000,6.7,33328051
65000000,62761005,2000,2.35,135,135,1013,65000000,6.2,32598931
65000000,56409722,2005,2.35,100,100,7048,43000000,4.8,24407944
65000000,41636243,2009,2.35,94,94,23365,65000000,6.3,19548064
65000000,17218916,1991,1.85,100,100,15944,70000000,5.7,17218080
65000000,39499349,2014,1.85,102,102,49433,65000000,6.5,13750556
65000000,10014234,2000,1.85,105,105,3580,65000000,5,10014234
65000000,26670920,2005,2.35,130,130,450,50000000,6.9,1987287
64000000,101636047,2006,1.85,98,98,6334,64000000,4.3,58255287
64000000,63200000,1999,1.85,133,133,16710,64000000,5.1,31054924
63700000,133603463,2006,2.35,147,147,253,50000000,7.5,2208939
63000000,1038812584,1993,1.85,127,127,2129,63000000,8.1,356784000
63000000,292738626,2002,2.35,94,94,2725,63000000,6.2,213079163
63000000,188657593,2011,1.85,95,95,2558,63000000,5.5,108012170
63000000,25052000,1994,2.35,212,212,5708,63000000,6.6,25052000
62000000,207500000,1994,2.35,141,141,14178,62000000,6.9,122012710
62000000,127630030,2000,2.35,116,116,14931,62000000,6.6,77086030
62000000,107822813,1995,2.35,114,114,2668,62000000,6.8,65000000
62000000,145478036,2015,2.76,187,187,49912,44000000,7.9,54116191
62000000,40123346,2008,2.35,87,87,6658,62000000,3.8,32178777
62000000,18708848,2001,2.35,125,125,14536,42000000,5.9,15738632
61000000,368567189,2014,2.35,149,149,4348,61000000,8.1,167735396
61000000,145594548,2007,1.85,93,93,13232,61000000,6.3,118153533
61000000,310697192,2015,2.35,132,132,2517,61000000,6.4,81687587
61000000,132493015,2013,2.35,109,109,20148,61000000,6.7,75573300
60000000,516567575,2004,1.85,106,106,24938,80000000,6.3,279167575
60000000,457729388,2014,2.35,100,100,22128,60000000,7.8,257756197
60000000,454161935,2006,2.35,117,117,32360,65000000,7.7,210592590
60000000,253555383,2007,2.35,100,100,1412,40455386.33,5.9,168213584
60000000,247812011,2008,2.35,115,115,4811,60000000,7.1,143151473
60000000,290701374,1999,1.85,189,189,17716,60000000,8.5,136801374
60000000,310043823,2005,1.85,81,81,2252,150000000,5.8,135381507
60000000,264118201,1998,1.85,103,103,3698,60000000,8.1,125603360
60000000,214357371,2002,2.35,119,119,13249,60000000,7.9,121468960
60000000,172450423,2009,1.85,113,113,8172,60000000,5.5,109176215
60000000,356429941,1995,2.35,130,130,1784,58000000,7.2,106635996
60000000,176262839,2003,2.35,111,111,35084,60000000,7,106126012
60000000,164285587,2003,1.85,92,92,4050,60000000,5.5,104148781
60000000,149705852,1999,2.35,116,116,2321,95000000,6.3,102678089
60000000,218613188,1998,1.85,99,99,1195,70000000,7,101217900
60000000,217670152,2004,2.35,120,120,13581,65000000,7.6,100003492
60000000,200700000,2001,1.85,87,87,4171,60000000,5.2,93375151
60000000,199043309,2002,1.85,101,101,2636,60000000,6.1,93307796
60000000,152457863,1998,1.85,83,83,25788,105000000,6.6,90646554
60000000,165890634,2002,2.35,100,100,14611,60000000,5.5,90341670
60000000,170200225,2004,2.35,101,101,3943,60000000,6.1,88200225
60000000,157670733,1990,2.35,107,107,14006,60000000,5.9,82670733
60000000,135015330,2005,2.35,94,94,20348,60000000,5.4,82569532
60000000,206598789,2010,1.85,140,140,20440,60000000,5.7,80574010
60000000,130968579,2004,2.35,146,146,20454,70000000,7.7,77862546
60000000,100230832,1999,2.35,156,156,20761,55000000,6.8,75530832
60000000,186883563,1998,1.85,170,170,20683,60000000,6.5,75370763
60000000,126037057,2009,1.85,100,100,647,60000000,7.7,75280058
60000000,102332848,2004,1.85,115,115,4496,55000000,6.5,74540762
60000000,165048228,1999,2.35,105,105,3697,60000000,5.8,73648142
60000000,90723216,2003,2.35,89,89,1233,60000000,4.4,66734992
60000000,162778384,2008,1.85,91,91,13654,48000000,5,64505912
60000000,193857962,2016,2.35,99,99,20276,60000000,5.9,62401264
60000000,71719931,2002.130733,1.78,22,22,2064,40455386.33,7.3,48319332.87
60000000,87123569,2006,2.35,98,98,24664,50000000,4.4,61112916
60000000,129832389,1996,1.85,94,94,4530,60000000,5.4,60573641
60000000,56709981,1998,2.35,115,115,4713,60000000,6.5,56702901
60000000,100751232,2015,1.85,124,124,75793,60000000,6.6,56443482
60000000,159356941,1997,2.35,124,124,38227,60000000,6.3,54910560
60000000,98819789,2003,2.35,119,119,3637,60000000,6.3,53789313
60000000,100645801,1996,1.85,124,124,3653,60000000,6.1,51045801
60000000,90482317,2008,2.35,93,93,13403,60000000,6.1,50818750
60000000,104429625,2002,1.85,98,98,2018,60000000,5.3,50189179
60000000,131377412,2014,2.35,105,105,1411,60000000,6.2,50549107
60000000,104324083,1995,1.85,92,92,2318,60000000,5.4,50024083
60000000,101382396,2005,2.35,115,115,4305,45000000,5,48472213
60000000,160700000,1997,2.35,116,116,3090,75000000,6.3,47748610
60000000,95538560,2007,2.35,124,124,1640,61000000,7.2,46975183
60000000,68336997,1998,2.35,104,104,4294,48000000,6.1,46611204
60000000,104100903,2013,2.35,113,113,34738,60000000,6.7,45996718
60000000,57604723,2009,1.85,100,100,12258,60000000,4.9,43337279
60000000,82812456,2010,2.35,117,117,7053,80000000,6.6,43290977
60000000,67312826,2002,2.35,116,116,31224,60000000,6.4,43119879
60000000,82150183,2002,2.35,101,101,53024,60000000,6.2,43060566
60000000,108996113,2009,2.35,91,91,22668,70000000,6.1,42194060
60000000,81079566,2009,2.35,125,125,10623,60000000,6.2,40559930
60000000,78481410,2008,2.35,101,101,38809,60000000,6,40076438
60000000,124514011,2009,2.35,134,134,24458,60000000,7.4,37479778
60000000,88832210,2009,2.35,127,127,19776,40455386.33,7.1,36965395
